householdsize,racepctblack,racePctWhite,racePctAsian,racePctHisp,agePct12t29,pctWWage,pctWSocSec,pctWPubAsst,perCapInc,whitePerCap,blackPerCap,indianPerCap,AsianPerCap,OtherPerCap,HispPerCap,PctPopUnderPov,PctNotHSGrad,PctUnemployed,MalePctNevMarr,TotalPctDiv,PctKidsBornNeverMar,PctImmigRec5,PctPersDenseHous,MedRentPctHousInc,PctSameCity85,PopDens,ViolentCrimesPerPop,nonViolPerPop
2.51,0.44,98.73,0.41,0.4,24.63,79.59,26.84,3.1,15307,15319,16762,8998,10000,0,8881,4.59,15.5,2.43,20.95,10.8,0.66,26.51,1.01,22.6,70.65,2705.7,190.21,2675.63
2.73,1.02,94.74,1.31,5.18,24.89,75.95,32.69,6.21,15598,15945,12837,17918,12791,6282,7289,7.2,26.02,7.65,30.25,7.94,2.15,10.69,2.08,26,90.23,1722.8,364.19,4681.09
2.75,0.93,97.6,0.82,1.37,29.21,89.75,13.83,3.1,16990,17004,24465,15400,17076,11278,12231,3.79,13.71,5.47,26.44,10.46,1.01,9.22,1.72,24.2,62.61,798.4,227.32,3309.49
3.05,0.1,99.52,0.13,0.44,25.48,82.54,25.93,3.99,13282,13282,7330,14106,14354,11390,16945,5.55,29.43,6.21,26.59,7.39,1.53,3.58,1.71,27,88.47,281.9,89.61,1153
2.93,0.34,98.9,0.43,0.59,25.59,78.96,32.44,7.85,15100,15151,0,5467,16347,10617,6662,4.92,26.72,4.6,29.73,6.44,0.99,5.18,1.28,25.1,92.63,644.9,197,2074.61
2.76,0.57,88.39,5.85,29.4,28.54,80.02,26.37,3.81,13763,13953,19673,10000,11982,12387,12246,11.55,42.64,7.53,36.31,8.63,3.52,27.86,9,24.2,75.53,10587.5,581.57,5188.82
2.67,41.48,57.56,0.56,0.69,29.26,68.09,36.39,12.4,9397,12399,5243,0,10859,0,16393,25.22,39.06,9.13,38.79,10.44,10.7,18.03,4.76,25.9,83.36,1633.9,1527.29,5317.24
2.76,0.44,95.21,3.61,2.65,20.71,77.12,35.1,1.14,21529,20861,19388,0,41543,18766,14739,1.27,12.33,2.81,23.91,5.14,0.31,4.91,0.57,23.4,85.55,2553.6,199.2,2992.91
2.47,2.7,94.53,0.7,1.71,21.74,70.54,34.53,5.68,17376,17706,13168,15024,7154,10329,8807,6.78,11.27,7.22,27.98,10.93,1.87,24.91,1.46,31.8,78.56,658.2,1812.62,3277.2
2.76,0.89,98.1,0.64,1.08,27.85,82.3,23.68,7.14,16907,17090,9295,26321,10134,930,6835,8.02,14.63,7.31,36.62,12.32,2.85,8.33,1.21,29.4,74.64,3397.6,889.65,2039.9
2.6,1.41,96.54,1.4,2.1,23.38,82.11,31.36,2.87,19668,19718,19828,8154,15573,19962,16970,1.79,20.02,3.44,28.45,8.57,0.85,7.51,0.88,24.7,90.85,2139.7,78.65,3553.11
2.28,5.59,92.94,0.58,1.49,32.02,84.51,19.2,2.24,13997,14300,11547,4000,2331,0,8797,8.46,25.51,5.99,27.19,15.37,2.38,34.88,1.7,22.5,64.31,1451,462.24,5956.91
3.03,0.37,98.84,0.4,0.45,31.45,83.22,22.01,4.56,14049,14119,10291,9093,11443,18000,6328,4.05,13.97,5.73,32.57,9.06,0.72,4.9,1.2,28,79.39,225.9,16.72,919.73
2.85,2.65,95.72,1.04,2.28,27.51,84.94,24.74,3.78,16723,17014,8297,13171,12425,10337,11655,2.89,21.62,4.01,32.45,8.38,1.3,11.7,1.23,24.8,83.68,1314.3,89.94,3130.42
2.6,1.6,96.57,1.47,1.1,27.41,79.47,30.23,5.41,18193,18276,17342,21482,12639,21852,22594,4.01,13.89,4.85,36.05,7.64,1.18,16.27,1.47,24.4,82.23,2643.5,226.63,1890.88
2.75,0.49,92.36,6.91,1.68,18.3,80.38,26.3,1.54,38465,39824,11519,20000,23444,8164,25235,2.14,4.88,1.67,22.5,5.59,0.31,22.69,0.39,25.8,88.27,4796.9,?,2654.51
2.84,0.37,96.65,2.85,0.86,18.85,80.21,24.48,1.06,62482,62596,8900,0,60886,5465,39688,1.5,1.46,1.55,22.5,4.9,0,26.73,0.33,20.2,84.06,3074.2,?,2487.48
3.04,1.56,93.69,3.45,3.38,26.09,93.85,11.79,1.32,18324,18650,11162,9348,16414,11171,14008,2.58,9.84,3.57,22.2,7.39,1.89,8.29,1.12,21.4,69.05,1335,?,2352.65
2.16,1.54,96.24,1.62,1.64,23.8,76.85,28.28,2.39,22615,22917,9592,10710,19128,13183,13255,6.31,8.19,2.78,32.53,10.48,1.1,25.12,0.54,25.2,79.53,8505.7,161.4,4152.3
2.75,20.39,76.19,1.86,13.52,23.45,75.4,34.39,1.99,21428,25186,8298,800,22334,8254,13821,11.12,14.97,4.8,32.25,10.06,2.78,20.12,6.35,29.2,82.67,3896.4,1425.33,9568.77
2.62,1.14,90.19,6.43,6.42,26.85,84.96,24.09,2.19,20345,20959,17835,10361,15711,10674,10410,3.26,14.97,3.26,30.82,6.98,0.73,27.83,3.08,24.3,85.49,4985.9,?,3048.42
2.9,0.7,97.58,0.81,1.93,28.2,85.83,19.65,3.67,12354,12343,10327,13769,11708,16369,10129,7.08,25.86,4.96,25.76,10.88,1.54,16.05,2.47,23.1,90.67,2078.7,?,5594.26
3.12,1.99,91.15,4.24,7.42,30.77,95.4,9.81,2.3,16416,16632,14862,11611,14864,12341,11527,2.63,16.6,4.41,26.51,7.73,1.73,18.98,2.84,24.6,81.47,4411.6,?,2907.82
2.73,0.28,98.83,0.54,0.6,23.65,84.4,24.45,2.27,17074,17123,8347,30085,11266,16542,12734,2.82,15.08,3.27,25.43,6.59,0.53,3.16,0.98,24.4,77.01,778.5,90.66,2873.38
2.82,7.2,90.06,1.41,8.23,20.02,79.23,30.05,2.4,15527,15883,10509,20291,16073,18934,12854,3.08,15.31,4.38,16.1,8.12,1.15,9.89,2.94,27,66.44,1599,244.05,4021.76
2.4,1.68,90.12,4.6,8.38,28.4,90.06,15.67,2.46,18480,19043,21659,4672,13873,8768,10724,3.22,14.13,2.79,29.6,11.49,1.33,26.99,2.78,24.8,80.37,3567.6,?,2719.98
2.04,0.26,98.91,0.51,2.28,15.43,63.67,46.82,2.31,26855,26897,0,0,37373,10205,16188,3.86,10.3,2.95,20.89,10.4,0.71,9.52,0.5,27.6,79.19,3308.9,268.82,4068.1
2.62,0.5,97.77,1.44,1.18,18.06,80.91,25.05,2.41,27040,27000,17289,41150,32474,17000,13483,1.15,4.46,1.96,20.85,6.41,0.39,28.81,0.48,22.3,80.36,6430,35.26,2397.74
2.77,0.11,83.58,15.57,3.24,18.34,76.96,35.42,1.53,27154,29111,77391,0,16573,14274,27711,2.16,11.45,4.13,22.83,4.36,0.13,5.32,1.32,32.4,96.23,4129.7,?,6003.59
2.76,0.26,83.84,15.04,2.76,19.86,79.06,35.62,2.99,20206,21022,0,16142,15734,17766,21726,2.94,15.83,2.77,26.06,4.5,0.21,8.06,1.86,27.9,95.19,4247.2,?,3249.6
2.62,0.63,94.77,3.71,2.71,24.17,85.29,21.78,1.71,22864,23176,19474,10708,17995,12493,15789,2.4,10.22,2.65,27.04,7.21,0.83,19,1.03,25.9,86.49,4503.5,?,2489.91
2.49,2.88,90.55,5.66,3.04,31.49,93.57,8.82,1.35,23952,24288,21109,35564,21059,12512,11353,2.85,6.32,2.26,34.45,8.95,1.57,20.24,1.44,22.6,66.94,3188.2,?,3377.26
2.49,2.14,90.6,6.49,2.67,30.15,90.67,14.23,1.54,20826,21078,20232,18860,18080,15591,16904,2.68,9.45,2.45,32.67,10.14,1.17,27.08,1.36,25.2,77.59,3520.1,?,4765.56
2.59,0.94,94.25,3.25,3.59,27.52,88.23,17.57,2.56,22098,22608,15904,20651,16539,9239,11288,2.47,9.36,2.6,29.48,9.02,0.88,18.67,1.42,24,81.59,3845.3,?,2647.41
2.69,0.39,98.02,0.6,0.36,29.94,89.2,15.41,4.33,14770,14890,14934,7108,6505,15200,13360,5.22,12.1,3.59,28.32,8.49,0.99,15.62,1.48,21.8,81.7,1513.4,155.08,4888
2.61,6.4,91.39,1.78,1.45,20.82,78.78,29.39,1.47,20979,21060,18114,17154,29197,16506,15127,1.36,9.5,3.61,23.93,7.36,0.64,10.13,0.34,27.9,90.52,3554.2,?,4712.22
2.73,1.02,94.16,4.38,1.95,23.6,92.32,11.69,1.17,23718,23984,24317,0,17700,24297,17465,1.54,5.47,2.42,22.94,7.6,0.42,19.48,0.82,24.4,63.53,4401.5,?,1546.43
2.92,2.87,87.21,8,5.46,29.01,94.18,10.12,2.05,19072,19589,15920,12966,16024,13313,13098,2.02,9.7,2.86,29.95,8.38,1.09,28.29,2.81,25.9,78.27,2406,?,2604.66
2.89,1.99,90.35,7.23,2.83,22.18,83.12,25.51,2.25,34752,36030,15768,19624,25088,38614,26998,2.1,6.57,3.11,26.91,5.56,1.34,28.33,1.1,25.5,81.14,4033.9,80.84,1240.86
2.53,6.45,91.2,1.77,1.19,23.47,85.75,22.26,1.75,18319,18318,19844,9665,15717,11116,9104,4.54,13.33,1.79,28.3,8.2,0.52,12.48,0.74,22.6,87.72,2682.6,141.75,3985.66
2.79,0.79,91.5,6.84,3.57,26.14,89.87,16.1,2.26,19262,19480,16200,21555,16833,17145,14435,2.72,12.25,2.48,27.7,7.88,0.54,19.92,1.6,24.1,85.48,3001.9,?,3591.18
2.77,0.42,98.73,0.49,0.56,27.32,89.57,18.77,1.67,16608,16651,0,16213,14723,5694,6262,2.3,12.77,2.6,25.46,8.09,0.53,1.69,0.91,20.7,65.72,383,61.12,2573.19
3.01,51.51,45.9,1.18,3.01,27.11,85.26,23.74,4.33,14112,15100,12917,33010,24866,12927,7250,7.73,14.64,9.73,30.99,12.05,2.82,9,3.45,27.6,92.8,3814.1,?,4261.51
2.7,3.91,93.76,1.11,5.69,22.53,77.1,33.78,3.93,25929,26535,13678,40598,18528,11184,11464,3.32,12.32,3.63,28.97,6.4,1.76,9.72,1.96,24.6,91.42,7276.1,187.87,?
2.91,2.77,81.67,13.29,6.17,33.1,94.04,10.73,2.75,15715,16313,16807,14279,12697,10432,10834,2.7,15.79,4.16,31.37,8.6,1.11,21.56,3.35,24.3,70.54,5254.1,?,2695.95
2.51,2.03,91.38,4.24,9.56,27.03,82.03,26.99,4.92,19507,19778,12014,0,16232,19228,23310,5.1,21.54,4.59,33.83,8.07,2.15,17.43,2.92,27.1,85.88,6943.6,71.54,1438.79
2.78,0.77,91,7.42,2.42,21.93,83.39,23.06,1.89,30531,31602,15439,12993,20991,9963,17763,1.71,7.79,2.42,25.34,6.45,0.48,15.25,1.08,24.2,88.84,2996.2,?,2405.2
2.71,0.15,97.68,1.74,1.18,23.6,81.76,28.11,2.13,19096,19118,6536,17182,18579,25227,9008,2.32,10.83,2.38,26.14,6.88,0.64,6.22,0.72,27.1,91.6,2608.5,74.62,4782.25
2.87,38.14,58.5,1.17,4.53,24.66,80.2,29.29,4.66,14063,14561,13401,6444,15624,12117,11634,4.93,21.38,6.76,29.61,11.36,3.18,7.12,2.75,24.1,95.52,5104.5,?,6324.43
3.01,0.17,98.04,1.29,1.73,23.99,94.1,13.23,0.18,19255,19257,21002,900,26681,17642,14413,1.65,9.45,2.29,20.64,6.16,0.48,6.63,0.93,20.5,55.18,2148.7,?,1961.98
2.7,24.63,73,1.13,3.12,26.55,84.91,22.53,4.16,14756,16183,11041,17135,12511,8776,8651,4.89,13.06,4.94,31,12.71,3.72,11.4,1.63,22.7,85.21,4826.9,?,3012.5
2.44,4.3,89.06,5,5.13,24.97,77.19,32.8,3.67,18722,19056,13728,11575,18295,14856,13579,5.72,22.13,5.57,33.58,8.24,1.36,23.4,1.98,24.3,84.28,8173.9,373.88,4309.42
2.59,2.42,95.08,1.77,2.01,24.23,74.33,35.27,6.39,15922,16165,11458,7652,11421,9115,8496,6.52,26.03,5.96,31.6,9.69,2.08,9.38,1.04,27.1,88.23,2569.9,166.71,3413.65
2.8,33.57,38.01,0.23,47.79,28.88,67.09,34.21,16.07,9090,11163,7420,4145,13917,8299,8847,25.56,42.26,14.24,40.32,13.59,9.84,10.7,7.76,25,92.98,2731.5,2572.91,6982.76
2.55,40.25,59.13,0.44,0.53,28.66,73.89,31.05,11.81,11268,14703,6238,11620,11791,4393,9400,20.97,32.56,6.9,31.68,13.47,8.67,51.99,2.53,25,80.23,1170.8,1691.21,9213.38
2.51,5.9,93.09,0.65,0.64,29.86,73.68,30.33,8.57,13071,13456,7506,8849,8638,5925,9531,17.27,28.92,6.58,31.76,12.44,1.94,35.96,1.36,25.7,72.74,1558,234.82,5064.91
2.62,12.24,70.87,1.96,20.56,32.09,74.84,27.96,13.56,10693,12595,7320,8393,7129,4860,5023,20.93,38.62,6.47,42.38,14.52,11.97,18.43,5.3,27.5,82.26,7270.3,875.19,6934.07
3.37,0.34,70.94,0.69,76.97,30.81,75.66,24.3,13.98,9814,11513,12965,7057,9289,5451,6752,32.75,42.14,10.26,31.1,9.11,3,22.39,19.57,25.3,81.6,2501.5,739.5,11503.4
3.01,58.46,28.62,1.19,26.07,31.88,71.27,24.5,22.23,9424,11412,8870,8021,11532,7104,7853,26.34,48.79,14.71,47.63,14,20,29.15,13.62,26.9,87.66,11153.6,3928.03,10942.54
2.64,2.72,87.44,1.76,12,29.27,73.01,29.29,9.77,10754,11279,7364,6726,9032,6667,6783,16.78,24.93,8.2,28.53,14.35,2.64,24.62,4.54,24.6,79.42,2365.2,577.28,7709.63
2.31,2.88,84.9,10.44,4.99,23.58,79.02,23.65,3.26,32489,34296,23305,19393,22879,14992,19337,4.65,5.27,2.4,37.46,12.24,0.88,31.07,2.5,25.9,69.24,2278.3,241.21,5743.65
2.48,24.51,73.76,1.21,0.72,28.52,70.71,30.31,14.23,12015,13358,8158,8928,9462,6408,9470,20.48,27.15,9.01,35.1,14.13,6.73,27.69,1.56,28.4,87.13,3461.4,?,6405.25
2.8,54.99,44.22,0.43,0.83,30.27,75.12,24.18,15.66,10496,16157,5904,8438,17650,6235,6736,27.52,33.63,10.85,35.73,14.81,10.59,17.15,7.49,26.8,80.58,1359.8,1363.32,9960.24
2.09,21.89,69.07,4.17,9.69,30.47,86.8,13.5,3.06,25509,30740,13798,22573,16351,10647,12435,7.09,13.09,3.5,42.34,14.47,7.23,41.56,5,25.4,54.42,7028,659.56,6668.42
2.74,6.43,80.74,4.82,4.09,28.98,90.83,9.3,6.38,19620,21277,13649,10760,13604,13713,13092,7.07,9.61,6.46,30.96,14.62,3.32,25.86,4.89,24.8,68.86,128.7,872.98,5535.31
2.63,9.04,81.98,7.69,2.58,43.75,86.61,14.36,3.2,17786,19119,11835,10166,11657,8468,11531,16.08,6.08,3.81,54.22,8.09,2.58,41.96,3.19,30,55.4,4085,?,4960.52
2.8,9.44,72.66,3.57,20.51,28.34,79.72,20,12.01,14183,16203,7977,11929,14488,7490,8548,15,22.23,7.1,28.75,14.05,5.23,25.21,7.59,28.4,78.54,1837.3,974.37,7215.88
2.66,59.21,39.1,1.08,1.03,27.66,73.02,28.9,16.45,11994,16563,8991,7988,12820,10011,12075,21.87,39.35,9.16,43.68,15.65,15.29,23.79,4.59,27.3,87.23,8791.5,3081.26,9901.59
2.5,16.54,80.74,1.25,1.83,25.38,71.58,30.34,14.23,12963,13826,8363,10403,21572,8676,9684,18.26,23.41,10.22,28.15,15.85,5.83,31.45,2.19,30.3,83.84,1207.3,?,6241.16
2.43,2.23,86.5,9.95,2.52,26.4,85.06,18.85,2.87,23816,25073,14224,17004,16115,12841,15732,5.58,5.82,3.03,30.94,11.63,1.11,30.38,2.46,27.2,73.84,3175.7,223.06,5492.49
2.2,1.7,91.28,5.46,5.4,22.12,73,28,3.47,55463,57381,30294,13326,39787,27395,28719,6.6,10.57,3.8,32.58,12.23,1.04,22.29,3.27,29.5,82.67,5437.2,1087.25,7394.5
2.34,2.9,94.38,1.9,5.59,21.72,71.55,33.74,2.24,28307,29325,7939,7633,14114,17415,15372,5.51,11.56,3.29,27.41,9.6,0.98,27.46,1.93,28.3,65.31,2183.4,360.34,5492.62
2.4,1.26,92.53,3.85,4.83,41.56,84.76,14.34,2.79,17268,17842,10724,12860,10948,6710,8807,18.96,5.08,5.05,54.51,10.73,1.83,41.72,2.29,31.9,54.51,3565.8,208.56,6441.54
2.61,41.58,57.23,0.85,0.81,33.2,77.17,26.21,8.36,14093,18980,7522,11350,9166,5355,10616,21.61,23.46,5.15,43.56,11.62,10.52,27.49,4.15,28.6,75.4,1796.2,1283.7,7364.72
2.45,33.67,64.97,0.97,0.64,26.7,72.7,29.87,9.76,12332,15070,7144,10194,11128,6065,12923,18.18,31.04,6.9,30.6,15.18,7.21,23.39,2.85,25.7,84.4,1242.6,1960.67,8666.52
2.92,27.41,70.67,1.25,1.26,27.6,85.51,18.83,5.21,13817,15256,10227,19359,10075,11951,12765,8.97,22.89,4.23,26.28,10.87,4.04,15.5,2.78,26.7,67.38,430.6,430.93,3922.8
2.36,37.94,60.51,1.11,0.66,29.98,71.1,26.35,14.32,12547,15757,7451,8478,13455,7907,10200,24.34,30.39,7.84,42.09,14.85,11.81,27.47,3.84,25.8,85.48,4550.3,1562.48,7194.74
2.24,8.97,89.13,1.03,2.92,21.32,65.48,39.46,4.52,16726,17842,6825,6710,9878,8816,11896,10.65,19.78,4.8,25.6,13.98,3.03,15.45,2.15,28.1,72.93,3833,1155.27,6390.96
2.65,2.36,84.03,8.68,11.46,27.42,83.99,18.34,6.67,17566,18356,14825,14266,14431,10610,12310,6.69,11.93,4.58,31.29,13.55,1.61,30.95,5.23,29.1,72.77,3646.5,534.46,6542.41
2.88,4.8,76.14,0.93,50.38,28.43,79.1,22.88,8.87,11755,12962,7802,12695,12815,7528,7562,20,29.13,8.27,28.73,13.22,2.76,11.88,9.39,25.7,82.45,1841.2,792.93,9053.65
2.51,40.43,58.37,0.64,0.74,29.63,69.08,28.83,15.5,9946,11312,8015,10592,9861,5529,9876,26.53,31.66,10.39,38.43,17.53,10.87,18,2.96,29.3,85.18,3194.8,1629.43,9465.95
4.06,0.99,62.23,11.76,72.49,35.51,82.36,17.57,15.41,8056,8292,8583,8605,9568,6704,6500,22.51,55.72,9.4,42.66,9.9,9.19,33.35,42.63,30,82.83,10789.2,1318.6,4576.61
2.43,1.25,93.43,3.46,2.71,31.76,76.99,23.82,5.56,13886,14213,7933,10229,10272,7037,7901,17.04,11.44,6.42,38.08,12.92,1.89,42.14,2.61,30.6,67.78,2858.7,390.93,6890.36
2.55,38.28,57.57,1.52,3.15,31.36,79.41,22.54,10.45,12825,16279,7899,7669,12408,10701,10485,18.75,20.87,7.33,30.31,13.7,6.52,19.76,3.06,27.2,72.3,1799.7,2089.28,9898.93
2.79,2.17,74.65,12.18,21.29,31.81,84.84,18.57,4.8,19098,21128,14468,21406,15771,9029,9958,9.81,17.28,4.66,37.01,11.2,2.58,31.6,11.05,29.4,73.67,4980.1,530.44,6200.09
2.66,21.44,73.36,3.94,4.4,42.46,81.3,19.62,6.55,11549,13322,6267,11591,8622,6632,8256,26.33,15.16,6.59,52.7,10.29,8.01,42.72,4.91,33.2,55.72,2347.4,1573.82,10452.52
2.45,29.05,61.48,2.35,21.41,28.27,74.93,25.87,9.45,12399,15492,6846,7083,13490,8018,7922,24.24,29.99,8.93,34.73,16.29,7.15,18.62,6.1,27.1,80.57,1235.1,1756.74,9363.76
2.74,18.54,76.39,1.14,4.97,30.18,78.03,26.02,10.72,12070,13519,7564,6610,7152,5779,6264,16.12,23.55,7.35,36.2,12.35,8.28,25.08,2.84,28.3,82.55,4124.7,?,6864.2
2.43,50.6,42.59,1.76,7.68,27.42,72.71,26.84,16.52,11037,14559,8724,9431,8139,5224,5424,27.02,32.78,10.31,45.34,17.1,16.82,29.61,4.93,26.3,83.37,6234.9,2105.73,7093.95
2.78,9.83,61.8,15.55,23.92,28.98,81.74,22.46,10.03,15048,16435,14744,12684,13549,10182,10969,9.67,23.75,6.11,33.82,13.33,3.74,29.69,11,28.8,77.47,2476.9,1118.18,6251.13
2.48,1.45,96.2,0.98,1.97,25.52,77.67,28.24,5.16,13208,13357,8217,9864,8041,11186,10057,9.52,21.65,5.46,22.99,13.12,1.48,15,1.82,25.1,86.51,1386.3,581.49,5835.3
2.45,7.52,78.73,4.61,16.28,34.64,90.72,10.97,2.28,16424,18131,11982,10148,11418,7608,8307,10.55,19.29,5.24,33.57,14.89,2.38,32.14,7.96,23,67.51,2213,401.73,6063.49
2.62,24.35,72.75,1.92,2.58,28.77,80.64,23.41,6.33,13857,15833,8114,11393,14150,8939,11306,12.81,23.13,5.2,29.38,14.64,4.35,19.79,4.33,25.6,75.84,839.4,1681.08,8316.74
2.45,29.59,66.78,1.2,3.91,27.17,77.98,25.43,7.86,13799,16367,8487,10538,11264,8573,9109,15.32,21.2,7.23,33.59,15.22,7.41,19.83,3.19,25,80.71,1348.3,2460.11,10039.52
2.73,30.08,58.09,5.75,14,39.65,89.29,10.15,4.39,9582,10971,8073,9230,6075,6897,7172,14.5,14.16,9.52,21.93,11.39,3.9,21.73,8.12,25.4,49.87,2215.9,643.24,5166.08
2.38,20.2,78.12,0.9,3.26,24.59,66.97,38.71,6.44,13487,15297,6863,13116,9113,7461,12874,13.96,26.03,6.59,25.33,13.44,4.84,16.11,3.4,25.9,74.03,1774.5,1523.3,13032.36
2.51,17.85,74.61,1.8,7.98,30.4,77.69,21.22,13.1,12205,13415,9307,8842,5835,6975,7457,19.56,22.07,8.43,36.1,15.33,6.94,28.47,3.38,27.1,81.47,3608.4,?,6197.61
2.72,19.33,70.78,3.25,6.34,30.86,82.25,19.55,6.87,10772,12071,7807,6605,7516,7631,8572,15.94,18.47,9.2,24.18,12.56,3.02,18.28,4.39,26.6,66.98,1520.5,952.59,6066.55
2.22,20.53,76.27,1.84,3.21,35.99,82.89,18.82,4.61,15808,17768,9437,13462,9070,8856,8294,14.16,18.66,5.33,38.5,16.26,4.22,37.05,2.89,27.1,55.19,2090.2,845.51,10025.33
1.99,5.58,93.87,0.22,2.11,11.44,51.89,54.3,2.61,41358,43299,12298,20281,22517,11901,11269,6.19,11.17,2.99,16.03,9.37,0.89,16.23,1.38,26.4,71.99,1718.2,541.74,5922.12
3.28,29.58,57.37,3.96,19.33,49.87,78.65,25,10.16,11252,12735,9591,12237,9675,7729,7647,21.96,34,8.85,61.76,8.74,12.96,37.73,10.53,29.9,60.05,7709.4,1501.93,7502.41
2.66,33.57,62.58,2.33,2.77,31.25,82.66,19.97,7.74,12711,15351,8154,11662,8806,9760,9523,14.04,20.66,5.93,29.87,12.83,6.41,21.49,3.58,26.2,62.84,2401.8,845.63,5590.56
2.47,23.62,75.32,0.41,0.84,25.2,72.28,29.66,7.4,12390,14491,5771,9106,11574,8133,8372,17.2,26.96,5.39,25.54,14.81,5.46,9.78,3.08,26.9,83.89,1500,1020.91,11250.65
2.58,43.88,32.47,14.76,13.89,27.02,72.09,23.04,17.81,14676,23461,10940,13112,10285,7916,8537,18.82,25.61,9.38,42.43,15.68,10.31,30.47,12.23,30.7,79.89,6409.1,2601.6,9420.56
2.68,0.33,96.88,1.2,2.16,27.81,80.6,23.22,4.6,12106,12201,0,16715,5788,8920,9477,9.25,19.12,3.41,28.15,13.96,1.52,12.81,3.81,24.7,75.46,3024.3,463.84,5932.26
3.62,5.25,58.66,8.58,54.37,31.94,84.72,19.59,11.02,12096,14187,12582,11034,12454,7302,7752,12.52,38.66,6.71,34.79,10.79,4.93,26.18,25,28.5,80.72,5616.7,984.34,4941.47
3.21,36.01,41.15,1.44,40.96,31.29,78.86,24.22,13.05,10518,12273,9901,8640,10680,8160,8362,18.54,45.12,11.04,42.05,12.67,13.92,28.56,14.33,28.4,86.17,16110.7,1571.14,6672.33
3.07,65.65,26.5,1.06,15.02,29.29,82.99,21.76,9.13,14742,19070,13496,13027,15418,9673,9252,12.22,28.56,8.65,41.87,12.79,12.27,40.08,10.44,27,79.36,7442.1,1576.9,6603
2.68,47.33,51.21,0.8,1.31,28.08,76.39,26.67,10.41,11158,14147,7935,10528,10842,8516,8903,17.74,33.36,7.33,31.11,14.52,7.93,16.71,4.27,28.3,78.73,3026.2,1308.07,7757.52
2.5,9.71,78.64,1.42,18.48,28.24,70.92,33.29,11.99,11041,12217,8460,17292,6953,4718,5151,19.41,41.57,8.63,35.98,14.07,8.86,28.82,4.07,26.7,86.36,7732.5,1195.53,7043.06
2.67,43.76,36.18,11.83,14.52,26.57,76.1,23.99,15.69,14630,20133,11156,11167,13797,9976,10696,16.1,23.31,9.43,36.25,16.07,7.61,25.29,9.88,29.6,74.41,2838.8,3239.2,8497.95
2.47,31.53,61.09,1.76,8.66,31.43,72.54,24.83,16.52,11704,14210,8073,9619,7261,5648,5967,23.5,31.21,8.8,45.78,15.12,14.34,21.55,2.93,32.3,85.12,6248.1,1171.84,10038.61
2.86,7.04,72.24,1.14,55.59,30.35,79.02,23,9.58,10884,12322,8730,9651,11075,6269,7032,22.64,30.87,8.92,31.66,14.01,3.48,16.06,10.44,25.3,83.78,2712.7,672.57,9191.32
2.67,28.49,68.81,0.92,4.9,28.98,76.99,30.37,9.2,11115,13251,6301,6807,13245,5829,6744,16.27,29.16,5.81,30.92,17.1,7.7,18.2,5.97,27.1,71.64,1806.1,1440.54,9049.08
3.13,4.7,62.8,19.54,26.64,30.37,86.8,15.98,8.94,16905,19496,14239,13613,14066,9232,10007,9.31,22.84,5.54,37.23,11.64,3.89,28.53,14.88,28.9,80.84,4408.8,646.17,3857.83
2.49,2.24,77.75,2.33,31.46,28.99,75.02,27.32,6.01,18934,21781,11372,12656,15436,7652,8412,12.68,20.9,4.6,40.82,13.64,3.72,32.7,10.61,31.9,74.17,4371.2,779.72,5227.99
2.56,2.57,73.69,18.6,15.23,31.54,84.92,18.5,5.81,19676,21326,16199,16205,15061,13742,13688,6.23,16.45,4.43,40.54,12.87,2.33,29.18,9.29,25.8,74.36,4937.4,482.97,5454.72
2.23,16.22,81.99,0.69,4.73,22.78,65.37,40.1,5.56,16151,18170,6604,9891,8046,7716,9055,13.25,23.64,4.69,30.93,16.51,4.87,17.05,3.95,28.6,73.63,3363.3,1846.45,10816.24
2.26,0.76,96.02,1.23,4.77,23.46,76.21,27.53,2.55,23482,23876,18996,9044,18708,9802,12176,5.89,9.18,4.4,27.85,13.38,1.02,19.07,1.45,27.4,70.8,681,251.6,5041.57
2.36,1.93,93.28,2.08,2.08,26.71,70.42,30.25,10.99,12375,12735,8439,5783,7316,8069,7668,17.34,16.79,8.12,30.89,15.82,3,20.14,2.52,28.2,79.52,3058.9,795.08,7383.29
2.89,0.4,96.3,2.86,1.12,28.58,85.16,21.24,3.17,17084,17166,25077,12225,14017,10004,16382,3.55,19.34,5.05,29.66,7.22,0.79,7.2,1.78,23.5,82.99,3103.2,?,3595.71
2.43,3.43,71.63,19.33,13.17,28.52,86.53,18.06,4.71,22309,24304,17869,15875,18457,12448,13631,4.69,12.91,3.96,36.38,13.13,2.35,31.01,8.4,25.3,72.49,5167.9,249.62,3942.26
2.53,11.38,78.14,6.91,3.78,27.65,72.94,26.76,11.39,12272,13470,8864,6913,6757,7577,7887,16.79,20.74,7.19,32.4,15.86,3.78,19.54,4.94,28.1,77.36,3549.2,1849.26,9547.28
2.44,25.05,70.9,1.35,15,27.51,75.21,28.72,9.46,13277,15785,6841,10172,10037,8192,10142,19.44,29.37,6.54,34.1,16.66,7.25,15.67,6.03,27.2,77.94,2487.1,3235.45,12490.6
2.55,3.2,86.85,4.05,10.88,38.87,87.5,13.56,3.47,15530,16406,10897,8105,10126,9067,10622,13.61,10.08,5.19,46.43,11.25,2.69,39.51,4.56,29.5,67.8,3465.2,556.4,7720.02
